date,stock,tweet
11/10/2019,bby,RT @StaceyRetail: In the first minute of #globalshoppingfestival #alibaba sold $1B product. That translates to annual revs at $BBBY being d…
11/10/2019,bby,RT @StaceyRetail: In the first minute of #globalshoppingfestival #alibaba sold $1B product. That translates to annual revs at $BBBY being d…
11/10/2019,bby,RT @StaceyRetail: In the first minute of #globalshoppingfestival #alibaba sold $1B product. That translates to annual revs at $BBBY being d…
11/10/2019,bby,RT @StaceyRetail: In the first minute of #globalshoppingfestival #alibaba sold $1B product. That translates to annual revs at $BBBY being d…
11/10/2019,bby,RT @StaceyRetail: In the first minute of #globalshoppingfestival #alibaba sold $1B product. That translates to annual revs at $BBBY being d…
11/10/2019,amzn,"Streaming: A Watch List for Investors via @barronsonline @savitz 
$NFLX $DIS $T $AMZN $AAPL $CMCSA https://t.co/d59NpTjvg6"
11/10/2019,amzn,"FAANG, ytd performance:
$FB +45.6%
$AAPL +67.4%
$AMZN +18.9%
$NFLX +8.9%
$GOOGL +25.3%
--
On any basis (aside from… https://t.co/jsLzx5GKZo"
11/10/2019,amzn,"via RichLightShed: Streaming: A Watch List for Investors via @barronsonline @savitz 
$NFLX $DIS $T $AMZN $AAPL… https://t.co/jnCRYv0eRA"
11/10/2019,wmt,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019,amzn,RT @RedDogT3: Interesting that $amzn is number#1 on this list and $200+ points off ATH’s.  $amzn is 10th and just made historic highs.  ($a…
11/10/2019,amzn,"RT @permabear_uk: FAANG, ytd performance:
$FB +45.6%
$AAPL +67.4%
$AMZN +18.9%
$NFLX +8.9%
$GOOGL +25.3%
--
On any basis (aside from Netfli…"
11/10/2019,amzn,"RT @EliteOptions2: $BABA - Trade Idea - Nov 15 190C - bid/ask: 1.69/1.75

Closed at 187.16 on Friday.

Wait for BABA to close over 188 for…"
11/10/2019,amzn,"FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, w… https://t.co/SG00qdmGza"
11/10/2019,wmt,"Earnings reports this week include $CSCO Wed, $WMT and $NVDA Thur. #CPI on Wed and retail sales and industrial prod… https://t.co/IKp2iT1frk"
11/10/2019,wmt,Stock markets are open on Monday. Bond market is closed. Still a busy earnings week with the pot stocks $CRON $CGC… https://t.co/gCZpJvgvlR
11/10/2019,amzn,"Trade Ideas Test Drive is back

This time they're doubling down offering you 2 weeks of Trade Ideas Premium to TEST… https://t.co/0O6fsARrEc"
11/10/2019,amzn,"RT @BuySideTrade: Trade Ideas Test Drive is back

This time they're doubling down offering you 2 weeks of Trade Ideas Premium to TEST &amp; TRY…"
11/10/2019,amzn,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019,amzn,@HedgeyeComm Overheard college kids complaining about $NFLX claiming $AMZN has better content. (I find AMZN content… https://t.co/s10lycnyv3
11/10/2019,amzn,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019,amzn,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019,amzn,"RT @BuySideTrade: Trade Ideas Test Drive is back

This time they're doubling down offering you 2 weeks of Trade Ideas Premium to TEST &amp; TRY…"
11/10/2019,amzn,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019,amzn,"RT @BuySideTrade: Trade Ideas Test Drive is back

This time they're doubling down offering you 2 weeks of Trade Ideas Premium to TEST &amp; TRY…"
11/10/2019,amzn,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019,hd,"$TWO $DATA
$IM $TOO $HD
$IT $CRY $TOO $MAIN"
11/10/2019,hd,"$TWO $DATA
$IM $TOO $HD
$IT $CRY $TOO $MAIN"
11/10/2019,amzn,"RT @BuySideTrade: Trade Ideas Test Drive is back

This time they're doubling down offering you 2 weeks of Trade Ideas Premium to TEST &amp; TRY…"
11/10/2019,amzn,New to investing? @KevinBCook and I share the lessons we've learned over the last 20 years on the 200th episode of… https://t.co/CIMpCE4ldT
11/10/2019,wmt,New to investing? @KevinBCook and I share the lessons we've learned over the last 20 years on the 200th episode of… https://t.co/CIMpCE4ldT
11/10/2019,amzn,"$AMZN 

2015 workforce 200,000

2029 workforce 600,000"
11/10/2019,amzn,"RT @permabear_uk: FAANG, ytd performance:
$FB +45.6%
$AAPL +67.4%
$AMZN +18.9%
$NFLX +8.9%
$GOOGL +25.3%
--
On any basis (aside from Netfli…"
11/10/2019,amzn,"Surely the https://t.co/TJkyHO5zXz &amp; $AMZN 'collab', spells death for the bag-now pay later CGT offset strategy. It… https://t.co/JJVW3CNUlE"
11/10/2019,wmt,"$WMT Weekly . pre-earning.
Earning on Thursday before opening.. https://t.co/uFQWubhqol"
11/10/2019,amzn,"RT @MrDavidUnicorn: For those unaware of my investment philosophy, it's simple. I find the best performing companies with great long term g…"
11/10/2019,amzn,@BungaBungaUSA @zerohedge Calling $amzn a bubble stock back in 2014 is one of my favorites though. If you don't fin… https://t.co/oNbGxexeO7
11/10/2019,amzn,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019,amzn,"RT @RichLightShed: Streaming: A Watch List for Investors via @barronsonline @savitz 
$NFLX $DIS $T $AMZN $AAPL $CMCSA https://t.co/d59NpTjv…"
11/10/2019,wmt,"Huge week for the $DOW coming this week. $BA $WMT joining $AAPL and $MSFT &amp; banks. At least 1,000 $DOW points comin… https://t.co/4OyT0Fn5As"
11/10/2019,wmt,"RT @OptionsMike: $COST on my radar this week, started to break out of a tight  BB set up and came back in Friday, See if it holds the 8D to…"
11/10/2019,m,Buying $F $APLE $BAC $M and more on Monday.  What are you buying?
11/10/2019,m,Buying $F $APLE $BAC $M and more on Monday.  What are you buying?
11/10/2019,amzn,The Volatility Edge in Options Trading by Jeff Augen: https://t.co/Pd3vPOICgr $SPY $VIX $TSLA $NFLX $GOOGL $AMZN $FB $C $T $VZ
11/10/2019,wmt,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019,wmt,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019,amzn,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/m7cYCnUoss? Winning… https://t.co/L698Zm7ZM4"
11/10/2019,amzn,"$PHBI, Soon to be the biggest Cannabis company in Canada. Read this article that explains: https://t.co/muVgOCvJoS… https://t.co/f66X7nfFPp"
11/10/2019,wmt,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/m7cYCnUoss? Winning… https://t.co/L698Zm7ZM4"
11/10/2019,bby,"$PHBI, Soon to be the biggest Cannabis company in Canada. Read this article that explains: https://t.co/muVgOCvJoS… https://t.co/f66X7nfFPp"
11/10/2019,bby,"$PHBI, Soon to be the biggest Cannabis company in Canada. Read this article that explains: https://t.co/muVgOCvJoS… https://t.co/f66X7nfFPp"
11/10/2019,bby,"$PHBI, Soon to be the biggest Cannabis company in Canada. Read this article that explains: https://t.co/muVgOCvJoS… https://t.co/f66X7nfFPp"
11/10/2019,bby,"$PHBI, Soon to be the biggest Cannabis company in Canada. Read this article that explains: https://t.co/muVgOCvJoS… https://t.co/f66X7nfFPp"
11/10/2019,bby,"$PHBI, Soon to be the biggest Cannabis company in Canada. Read this article that explains: https://t.co/muVgOCvJoS… https://t.co/f66X7nfFPp"
11/10/2019,amzn,"@stevewoz @dhh 
You guys should try interacting with the humans providing ""service"" to sellers on Amazon @amazon… https://t.co/kgdrMuuIqV"
11/10/2019,wmt,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019,tgt,"RT @permabear_uk: Walmart $WMT is trading at new historic highs, currently +1.9% at $119.44. S/t over-stretched. I would note the key 10MA…"
11/10/2019,tgt,"RT @permabear_uk: Walmart $WMT is trading at new historic highs, currently +1.9% at $119.44. S/t over-stretched. I would note the key 10MA…"
11/10/2019,wmt,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019,wmt,"RT @permabear_uk: Walmart $WMT is trading at new historic highs, currently +1.9% at $119.44. S/t over-stretched. I would note the key 10MA…"
11/10/2019,wmt,RT @sell_why: WAL-MART $WMT WILL POSSIBLY TAKE A LOSS THIS QUARTER WITH ALL OF THE ALABAMA CRIMSON TIDE BANDWAGON-ERS WHO HAVE NEVER EVEN S…
11/10/2019,wmt,"RT @thatswildsir: Huge week for the $DOW coming this week. $BA $WMT joining $AAPL and $MSFT &amp; banks. At least 1,000 $DOW points coming. #20…"
11/10/2019,wmt,"RT @winner_trader: $WMT Weekly . pre-earning.
Earning on Thursday before opening.. https://t.co/uFQWubhqol"
11/10/2019,hd,"RT @permabear_uk: Walmart $WMT is trading at new historic highs, currently +1.9% at $119.44. S/t over-stretched. I would note the key 10MA…"
11/10/2019,hd,"RT @permabear_uk: Walmart $WMT is trading at new historic highs, currently +1.9% at $119.44. S/t over-stretched. I would note the key 10MA…"
11/10/2019,wmt,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019,amzn,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/3oo93LLjjd

$NFLX $TSLA $AAPL $JWN $GS $FB $AMZN $GOOGL $NVDA"
11/10/2019,amzn,"RT @StocksNCrypto: FREE A.I. ""Trade of the Week""....  being released Monday morning.

You will get entry,exit &amp; target price points, with c…"
11/10/2019,wmt,"RT @JesseCohenInv: Happy Sunday Folks!

Here Are My #Top5ThingsToWatchThisWeek In Financial Markets

- Trump Speech
- Fed Chair Powell Test…"
11/10/2019,amzn,"Few Snippets from the Newsletter going out later today.

Outlook for the Market, FAANG &amp; Individual names (big-smal… https://t.co/jXUlNva2Bo"
11/10/2019,amzn,"RT @RichLightShed: Streaming: A Watch List for Investors via @barronsonline @savitz 
$NFLX $DIS $T $AMZN $AAPL $CMCSA https://t.co/d59NpTjv…"
11/10/2019,amzn,"Here are some #study and #freebie charts
$AMZN (BEFORE / AFTER) #study https://t.co/taQF1iBUAJ"
11/10/2019,amzn,@RedDogT3 $AMZN nice bottoming formation on weekly and monthly chart though. Good r/r to the upside at the moment.… https://t.co/AdjcwsS3qT
11/10/2019,amzn,"Precision meets consistency - that's where you will find us! 
Are you ready to position your trades for #BIGMONEY p… https://t.co/IwAMGZekoN"
11/10/2019,amzn,"RT @SpartanTrading: Few Snippets from the Newsletter going out later today.

Outlook for the Market, FAANG &amp; Individual names (big-smallcap…"
11/10/2019,amzn,"RT @EliteOptions2: $BABA - Trade Idea - Nov 15 190C - bid/ask: 1.69/1.75

Closed at 187.16 on Friday.

Wait for BABA to close over 188 for…"
11/10/2019,wmt,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: https://t.co/fUoqDOhU9X It's… https://t.co/s2F3YqWp4a
11/10/2019,amzn,"Amazon (NASDAQ: AMZN) stock price volatility forecast to rise over next month.
https://t.co/laO8yTyy7E
$AMZN https://t.co/5LByI96X45"
11/10/2019,amzn,"RT @speculator_the: Surely the https://t.co/TJkyHO5zXz &amp; $AMZN 'collab', spells death for the bag-now pay later CGT offset strategy. It wou…"
11/10/2019,amzn,RT @WeeklyOptTrader: @RedDogT3 $AMZN nice bottoming formation on weekly and monthly chart though. Good r/r to the upside at the moment. 185…
11/10/2019,amzn,"RT @hiddensmallcaps: @stevewoz @dhh 
You guys should try interacting with the humans providing ""service"" to sellers on Amazon @amazon $AMZN…"
11/10/2019,amzn,RT @MrDavidUnicorn: @BungaBungaUSA @zerohedge Calling $amzn a bubble stock back in 2014 is one of my favorites though. If you don't find th…
11/10/2019,m,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! https://t.co/Nh8zBO7e8E $M $TJX $SQ $PCLN
11/10/2019,m,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! https://t.co/Nh8zBO7e8E $M $TJX $SQ $PCLN
11/10/2019,amzn,"RT @mark_hruska: $AMZN: 1997
Bezos in his early 30’s https://t.co/jY4kqBos2T"
11/10/2019,tgt,How to trade the stock market when the $VIX shoots through the roof.  $TGT $WMT $ROST $COST $PG $KO $PEP $DG https://t.co/L6oBpynZub
11/10/2019,tgt,How to trade the stock market when the $VIX shoots through the roof.  $TGT $WMT $ROST $COST $PG $KO $PEP $DG https://t.co/L6oBpynZub
11/10/2019,wmt,How to trade the stock market when the $VIX shoots through the roof.  $TGT $WMT $ROST $COST $PG $KO $PEP $DG https://t.co/L6oBpynZub
11/10/2019,m,RT @1passiveincome1: Buying $F $APLE $BAC $M and more on Monday.  What are you buying?
11/10/2019,m,RT @1passiveincome1: Buying $F $APLE $BAC $M and more on Monday.  What are you buying?
11/10/2019,wmt,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019,amzn,4 Green Day’s in a row. All trades were done live on my YouTube stream. Join tomorrow morning at 9am to listen to m… https://t.co/mRZTgb8wSd
11/10/2019,wmt,@OptionRap @RevShark @kerberos007 @4Awesometweet @CordovaTrades @fundstrat @LisaAbramowicz #DOW30K 1K $DOW points t… https://t.co/ZRpeGLXTch
11/10/2019,amzn,RT @DrivingTheDay: The Week Ahead (Nov 11-15): Q3 Earnings from Nvidia &amp; Cisco; DC Hearing on Antitrust 'Online Platforms &amp; Market Power' h…
11/10/2019,m,Having a trusted team on your side will make all the difference when investing. Have you tried OptionAlarm yet? Fre… https://t.co/f8NWtEBlC1
11/10/2019,m,Having a trusted team on your side will make all the difference when investing. Have you tried OptionAlarm yet? Fre… https://t.co/f8NWtEBlC1
11/10/2019,amzn,$AAPL $AMD $FB $SHOP $BYND $SPOT $GOOGL $MA $BABA $WBA $GE $SBUX $TWLO $MSFT $TSLA $PYPL $XLNX $NOW $EBAY $ALGN… https://t.co/to6MJPPO2P
11/10/2019,wmt,"RT @OMillionaires: Some implied moves for #earnings next week:

$WIX 7.9%
$NVDA 7.4%
$OSTK 16.3%
$TLRY 15.3%
$HUYA 10.6%
$YY 8.2%
$AAP 7.1%…"
11/10/2019,amzn,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/YCaskDKG29

$NFLX $TSLA $AAPL $IBB $GS $FB $AMZN $GOOGL $NVDA"
11/10/2019,amzn,"$Silver in on 🔥 1 ounce 

 !💸📈✈ $AAPL $GOOG $INTC $AMZN $MSFT $AKAM $CMCSA $PFE $MU $NFLX $NOK  $UNH $DIS $HSY… https://t.co/YGkUaZhQk0"
11/10/2019,wmt,"$Silver in on 🔥 1 ounce 

 !💸📈✈ $AAPL $GOOG $INTC $AMZN $MSFT $AKAM $CMCSA $PFE $MU $NFLX $NOK  $UNH $DIS $HSY… https://t.co/YGkUaZhQk0"
11/10/2019,amzn,"RT @EliteOptions2: $BABA - Trade Idea - Nov 15 190C - bid/ask: 1.69/1.75

Closed at 187.16 on Friday.

Wait for BABA to close over 188 for…"
11/10/2019,wmt,RT @stockspastor: Best way to play BABA singles day and   $WMT earnings is through $XRT index. @OptionsPastor @wallstreetstock
11/10/2019,amzn,"RT @OptionsMike: $AMZN Lagging, lost the 200D again. Need a volume day to wake this one up.  Maybe a buy off Friday's low and the 50D 

htt…"
11/10/2019,amzn,RT @RedDogT3: Interesting that $amzn is number#1 on this list and $200+ points off ATH’s.  $amzn is 10th and just made historic highs.  ($a…
11/10/2019,amzn,RT @WeeklyOptTrader: @RedDogT3 $AMZN nice bottoming formation on weekly and monthly chart though. Good r/r to the upside at the moment. 185…
11/10/2019,amzn,"RT @RichLightShed: Streaming: A Watch List for Investors via @barronsonline @savitz 
$NFLX $DIS $T $AMZN $AAPL $CMCSA https://t.co/d59NpTjv…"
11/10/2019,tgt,"2019 Dividend Champions List
133 U.S. Companies with 25+ Consecutive Years of Dividend Increases!… https://t.co/M5p9IPrSdC"
11/10/2019,tgt,"2019 Dividend Champions List
133 U.S. Companies with 25+ Consecutive Years of Dividend Increases!… https://t.co/M5p9IPrSdC"
11/10/2019,wmt,"2019 Dividend Champions List
133 U.S. Companies with 25+ Consecutive Years of Dividend Increases!… https://t.co/M5p9IPrSdC"
11/10/2019,low,"2019 Dividend Champions List
133 U.S. Companies with 25+ Consecutive Years of Dividend Increases!… https://t.co/M5p9IPrSdC"
11/10/2019,low,"2019 Dividend Champions List
133 U.S. Companies with 25+ Consecutive Years of Dividend Increases!… https://t.co/M5p9IPrSdC"
11/10/2019,low,"2019 Dividend Champions List
133 U.S. Companies with 25+ Consecutive Years of Dividend Increases!… https://t.co/M5p9IPrSdC"
11/10/2019,amzn,Your move $AMZN. https://t.co/H9XsmWP7vv
11/10/2019,tgt,"Ok $TGT, so #Shipt is down, but you have no concept of back pressure in your delivery pipeline channels, so orders… https://t.co/jMgs0gk2LZ"
11/10/2019,tgt,"Ok $TGT, so #Shipt is down, but you have no concept of back pressure in your delivery pipeline channels, so orders… https://t.co/jMgs0gk2LZ"
11/10/2019,tgt,RT @StaceyRetail: In the first minute of #globalshoppingfestival #alibaba sold $1B product. That translates to annual revs at $BBBY being d…
11/10/2019,tgt,RT @StaceyRetail: In the first minute of #globalshoppingfestival #alibaba sold $1B product. That translates to annual revs at $BBBY being d…
11/10/2019,bby,RT @StaceyRetail: In the first minute of #globalshoppingfestival #alibaba sold $1B product. That translates to annual revs at $BBBY being d…
11/10/2019,bby,RT @StaceyRetail: In the first minute of #globalshoppingfestival #alibaba sold $1B product. That translates to annual revs at $BBBY being d…
11/10/2019,bby,RT @StaceyRetail: In the first minute of #globalshoppingfestival #alibaba sold $1B product. That translates to annual revs at $BBBY being d…
11/10/2019,bby,RT @StaceyRetail: In the first minute of #globalshoppingfestival #alibaba sold $1B product. That translates to annual revs at $BBBY being d…
11/10/2019,bby,RT @StaceyRetail: In the first minute of #globalshoppingfestival #alibaba sold $1B product. That translates to annual revs at $BBBY being d…
11/10/2019,amzn,RT @RedDogT3: Interesting that $amzn is number#1 on this list and $200+ points off ATH’s.  $amzn is 10th and just made historic highs.  ($a…
11/11/2019,tgt,Short sale volume(not short interest) for $KSS on 2019-11-08 is 67%. https://t.co/qVEzmKRTkr $JCP 60% $DDS 68% $TGT 40% $JWN 48%
11/11/2019,m,"Hey @LiberalParty restore the money to our firefighters
#bushfires
And then ADD SEVERAL $M https://t.co/SMYKgheMyD"
11/11/2019,m,"RT @slsandpet: Hey @LiberalParty restore the money to our firefighters
#bushfires
And then ADD SEVERAL $M https://t.co/SMYKgheMyD"
11/11/2019,m,"RT @slsandpet: Hey @LiberalParty restore the money to our firefighters
#bushfires
And then ADD SEVERAL $M https://t.co/SMYKgheMyD"
11/11/2019,m,"RT @slsandpet: Hey @LiberalParty restore the money to our firefighters
#bushfires
And then ADD SEVERAL $M https://t.co/SMYKgheMyD"
11/11/2019,tgt,Will $SBUX hold 200 day MA or break down: $spy $dia $uco $iwm $gld $cmg $mcd $YUM $xle $xlk $xlf $xlb $xli $xlp… https://t.co/1mcX7WoQqZ
11/11/2019,hd,Will $SBUX hold 200 day MA or break down: $spy $dia $uco $iwm $gld $cmg $mcd $YUM $xle $xlk $xlf $xlb $xli $xlp… https://t.co/1mcX7WoQqZ
11/11/2019,m,Will $SBUX hold 200 day MA or break down: $spy $dia $uco $iwm $gld $cmg $mcd $YUM $xle $xlk $xlf $xlb $xli $xlp… https://t.co/1mcX7WoQqZ
11/11/2019,bby,"$twtr near $27 critical level. Will it keep going down or turn up?
$spy $dia $uco $gld $iwm $fb $snap $xle $xlk… https://t.co/jlovlRICcV"
11/11/2019,bby,"$twtr near $27 critical level. Will it keep going down or turn up?
$spy $dia $uco $gld $iwm $fb $snap $xle $xlk… https://t.co/jlovlRICcV"
